Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
1982260,"April 19, 2021",Georgia,Atlanta,1191 Oakland Ln SW,0,5,View Incident View Source
1982020,"April 18, 2021",Alabama,Montgomery,2300 block of Day St,1,4,View Incident View Source
1981521,"April 18, 2021",Michigan,Detroit,Ward Ave and W McNichols Rd,1,5,View Incident View Source
1981353,"April 18, 2021",Louisiana,Shreveport,3701 Hearne Ave,0,6,View Incident View Source
1980689,"April 18, 2021",Wisconsin,Kenosha,1548 Sheridan Rd,3,3,View Incident View Source
1980492,"April 17, 2021",Ohio,Columbus,5001 Chatterton Rd,1,5,View Incident View Source
1980971,"April 17, 2021",Louisiana,La Place (Laplace),624 Golfview Dr,0,9,View Incident View Source
1979684,"April 16, 2021",Michigan,Detroit,Conant St and Minnesota St,0,4,View Incident View Source
1978635,"April 15, 2021",Indiana,Indianapolis,8951 Mirabel Rd,9,7,View Incident View Source
1978561,"April 15, 2021",District of Columbia,Washington,1800 block of West Virginia Ave NE,0,4,View Incident View Source
1979869,"April 15, 2021",Louisiana,Lake Charles,4101 5th Ave,1,3,View Incident View Source
1978616,"April 15, 2021",Florida,Pensacola,700 Truman Ave,0,6,View Incident View Source
1978652,"April 15, 2021",Illinois,Chicago,600 block of N Sawyer Ave,0,4,View Incident View Source
1976538,"April 13, 2021",Maryland,Baltimore,2300 block of Hoffman St,0,4,View Incident View Source
1975296,"April 12, 2021",Illinois,Chicago,I-290 and S Damen Ave,1,3,View Incident View Source
1974943,"April 11, 2021",Kansas,Wichita,200 block of N Battin St,1,3,View Incident View Source
1975004,"April 11, 2021",Washington,Seattle,306 23rd Ave S,0,4,View Incident View Source
1973809,"April 10, 2021",Michigan,Allendale,4926 Becker Dr,0,4,View Incident View Source
1974088,"April 10, 2021",Tennessee,Memphis,4315 S 3rd St,1,3,View Incident View Source
1973692,"April 10, 2021",Missouri,Koshkonong,US-63 and MO-F,1,3,View Incident View Source
1975405,"April 10, 2021",Connecticut,Waterbury,36 Gasparri Ln,0,4,View Incident View Source
1973844,"April 9, 2021",Texas,Fort Worth,2000 block of SW Loop 820,1,5,View Incident View Source
1972187,"April 8, 2021",Texas,Bryan,350 Stone City Dr,1,5,View Incident View Source
1971410,"April 7, 2021",South Carolina,Rock Hill,4456 Marshall Rd,7,0,View Incident View Source
1970937,"April 7, 2021",Wisconsin,Milwaukee,2627 W Capitol Dr,2,3,View Incident View Source
