Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
1893877,"January 3, 2021",California,Santa Barbara,1200 block of Liberty St,2,2,View Incident View Source
1893744,"January 3, 2021",Florida,Miami,10525 NW 24th Ave,0,8,View Incident View Source
1892034,"January 1, 2021",Arkansas,Fort Smith,3211 Towson Ave,0,7,View Incident View Source
1892704,"January 1, 2021",Texas,Amarillo,2650 Dumas Dr,1,3,View Incident View Source
1892114,"January 1, 2021",Iowa,Sioux City,2637 S Walker St,1,4,View Incident View Source
1891720,"January 1, 2021",Illinois,Galesburg,1000 block of Monroe St,0,4,View Incident View Source
1891461,"December 31, 2020",Indiana,Indianapolis,8215 Center Run Road,1,3,View Incident View Source
1890946,"December 31, 2020",Oregon,Happy Valley,9200 block of SE Idleman Rd,0,4,View Incident View Source
1886974,"December 26, 2020",Illinois,Rockford,4007 E State St,3,3,View Incident View Source
1886913,"December 26, 2020",Florida,Tampa,N 20th St and E 7th Ave,2,2,View Incident View Source
1887059,"December 26, 2020",Massachusetts,Lynn,Washington St and Quincy Ter,1,5,View Incident View Source
1886849,"December 26, 2020",Florida,Miami,NW 61st St and NW 13th Ave,1,3,View Incident View Source
1886372,"December 25, 2020",Florida,Boynton Beach,Martin Luther King Jr Blvd and N Seacrest Blvd,1,4,View Incident View Source
1886721,"December 25, 2020",Arkansas,Atkins,5180 Pine Ridge Rd,5,0,View Incident View Source
1886141,"December 24, 2020",Florida,Lakeland,1500 block of Amos Ave,1,4,View Incident View Source
1885251,"December 22, 2020",Mississippi,Meridian,Jeffrey Acres Rd,5,0,View Incident View Source
1882214,"December 20, 2020",Connecticut,Bridgeport,456 Connecticut Ave,2,2,View Incident View Source
1881213,"December 19, 2020",Illinois,Chicago,8936 S Cottage Grove Ave,0,6,View Incident View Source
1876727,"December 13, 2020",West Virginia,Elkview,1384 Cemetery Hill Dr,4,0,View Incident View Source
1877043,"December 12, 2020",California,San Bernardino,900 block of N Sierra Way,1,3,View Incident View Source
1876231,"December 12, 2020",New York,Copiague,2336 Great Neck Rd,2,2,View Incident View Source
1876039,"December 12, 2020",New York,Brooklyn,574 Warren St,0,4,View Incident View Source
1876552,"December 12, 2020",Maryland,Hyattsville (Landover),8600 block of Old Ardmore Rd,2,2,View Incident View Source
1877628,"December 10, 2020",Georgia,Tifton,700 block of 17 1/2 St,0,4,View Incident View Source
1877122,"December 10, 2020",Mississippi,Jackson,1805 Hospital Dr,0,5,View Incident View Source
