Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
1579856,"December 25, 2019",Virginia,Richmond,1800 E Main St,1,3,View Incident View Source
1579266,"December 24, 2019",Louisiana,New Orleans,6400 block of General Meyer Ave,0,4,View Incident View Source
1594317,"December 24, 2019",Illinois,Joliet,1200 block of Cutter Ave,0,5,View Incident View Source
1579220,"December 24, 2019",North Carolina,High Point,1226 Montlieu Ave,0,6,View Incident View Source
1577577,"December 22, 2019",Maryland,Baltimore,225 Park Ave,0,7,View Incident View Source
1577688,"December 22, 2019",Minnesota,Minneapolis (Spring Lake Park),8407 Plaza Blvd NE,1,7,View Incident View Source
1577518,"December 22, 2019",Illinois,Chicago,5700 block of S May St,0,13,View Incident View Source
1578711,"December 21, 2019",Louisiana,Edgard,2555 LA-18,0,4,View Incident View Source
1577046,"December 20, 2019",Mississippi,Waynesboro,Turner St,1,6,View Incident View Source
1577438,"December 20, 2019",Alabama,Tuskegee,2900 block of Davison St,2,2,View Incident View Source
1575175,"December 18, 2019",Texas,San Antonio,2418 SW Military Dr,0,4,View Incident View Source
1573754,"December 17, 2019",Montana,Great Falls,1701 10th Ave S,4,1,View Incident View Source
1572275,"December 15, 2019",Georgia,Columbus,600 block of 32nd St,1,4,View Incident View Source
1573471,"December 14, 2019",California,Ivanhoe,15700 block of Paradise Ave,0,4,View Incident View Source
1571348,"December 12, 2019",Missouri,Saint Louis (Moline Acres),9900 block of Lewis and Clark Blvd,1,3,View Incident View Source
1568230,"December 10, 2019",New Jersey,Jersey City,223 Martin Luther King Dr,6,3,View Incident View Source
1567932,"December 8, 2019",Texas,Desoto,200 block of W Wintergreen Rd,2,3,View Incident View Source
1567231,"December 8, 2019",Louisiana,New Orleans,3801 Washington Ave,1,4,View Incident View Source
1565216,"December 6, 2019",Florida,Pensacola,280 Taylor Rd,4,8,View Incident View Source
1564524,"December 4, 2019",Alabama,Montgomery,500 Eastdale Rd S,2,2,View Incident View Source
1562043,"December 1, 2019",Louisiana,Cotton Valley,116 Hawthorne Loop,2,3,View Incident View Source
1561966,"December 1, 2019",Louisiana,New Orleans,2000 block of N Dorgenois St,2,2,View Incident View Source
1561813,"December 1, 2019",Illinois,Aurora,700 block of S 5th St,1,4,View Incident View Source
1562685,"December 1, 2019",Michigan,Kalamazoo,6300 block of Proctor St,1,3,View Incident View Source
1561734,"December 1, 2019",Louisiana,New Orleans,700 block of Canal St,0,12,View Incident View Source
