Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
1137586,"June 10, 2018",Indiana,Indianapolis (Lawrence),4745 N Richardt Ave,1,4,View Incident View Source
1137547,"June 10, 2018",Illinois,Aurora,300 block of W Park Ave,0,7,View Incident View Source
1137600,"June 10, 2018",Florida,Bradenton,5627 14th St W,1,5,View Incident View Source
1137473,"June 10, 2018",Illinois,Chicago,6400 block of S Eberhart Ave,1,5,View Incident View Source
1137848,"June 10, 2018",Illinois,Bloomington,1200 block of Orchard Rd,2,2,View Incident View Source
1137737,"June 9, 2018",North Carolina,Kannapolis,1709 S Cannon Blvd,0,4,View Incident View Source
1136928,"June 9, 2018",Massachusetts,Boston,14 Copeland St,0,4,View Incident View Source
1137402,"June 9, 2018",Pennsylvania,Philadelphia,2000 block of 20th St,1,4,View Incident View Source
1134378,"June 5, 2018",Florida,Jacksonville,Town Center Pkwy,3,1,View Incident View Source
1132408,"June 3, 2018",Texas,Dallas,4500 Spring Ave,0,5,View Incident View Source
1131909,"June 3, 2018",Illinois,Chicago,1200 block of W 73rd Pl,1,3,View Incident View Source
1131855,"June 2, 2018",Nebraska,Omaha,S 11th St and Farnam St,1,6,View Incident View Source
1132050,"June 2, 2018",New York,Buffalo,Strauss Street,0,5,View Incident View Source
1129432,"May 31, 2018",South Carolina,Timmonsville,544 Chaney Grove Rd,3,2,View Incident View Source
1126712,"May 27, 2018",Louisiana,Shreveport,857 E Stoner Ave,0,4,View Incident View Source
1126434,"May 27, 2018",Colorado,Aurora,15373 E 6th Ave,1,3,View Incident View Source
1124777,"May 25, 2018",Ohio,Cincinnati,1000 block of Ross Avenue,0,4,View Incident View Source
1122728,"May 20, 2018",Indiana,Anderson,1604 Madison Ave,0,4,View Incident View Source
1121111,"May 20, 2018",Mississippi,Hazlehurst,513 Monticello St,1,7,View Incident View Source
1118785,"May 18, 2018",Texas,Santa Fe,16000 Hwy 6,10,13,View Incident View Source
1116705,"May 16, 2018",Texas,Ponder,610 Lone Star Park Ln,5,1,View Incident View Source
1115110,"May 14, 2018",Maryland,Baltimore,2020 Etting St,0,4,View Incident View Source
1114725,"May 13, 2018",California,Los Angeles,365 W Manchester Avenue,2,2,View Incident View Source
1115051,"May 13, 2018",California,Stockton,2436 Belleview St,3,2,View Incident View Source
1114402,"May 13, 2018",Mississippi,Byhalia,French Rd and Berta Rd,0,4,View Incident View Source
