Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
1374920,"April 13, 2019",California,Moreno Valley,23500 block of Alessandro Blvd,0,4,View Incident View Source
1370269,"April 12, 2019",Illinois,Carbondale,119 N Washington St,0,4,View Incident View Source
1368597,"April 11, 2019",Maryland,Baltimore,2200 block of Ruskin Ave,1,3,View Incident View Source
1369109,"April 11, 2019",California,Los Angeles,E 103rd St and S Main St,1,4,View Incident View Source
1369148,"April 11, 2019",Arizona,Phoenix,7112 W Minnezona Ave,3,2,View Incident View Source
1367011,"April 9, 2019",Missouri,Kansas City,5339 Michigan Ave,1,3,View Incident View Source
1365052,"April 7, 2019",North Carolina,Winston Salem (Winston-salem),515 N Cherry St,0,7,View Incident View Source
1365077,"April 7, 2019",Indiana,Indianapolis,3600 block of Roosevelt Ave,2,2,View Incident View Source
1365173,"April 7, 2019",Delaware,Wilmington,940 N Pine St,0,6,View Incident View Source
1365100,"April 7, 2019",Louisiana,Shreveport,433 Flournoy Lucas Rd,0,4,View Incident View Source
1364443,"April 6, 2019",Florida,Tallahassee,500 block of Kissimmee St,0,4,View Incident View Source
1364540,"April 6, 2019",Illinois,Chicago,6300 block of S Seeley Ave,0,6,View Incident View Source
1363737,"April 4, 2019",Florida,Panama City,100 block of Allen Ave,1,3,View Incident View Source
1362715,"April 4, 2019",Georgia,Stockbridge,300 block of Eagle Ct,3,2,View Incident View Source
1362364,"April 2, 2019",Mississippi,Hermanville,13195 MS 18,0,4,View Incident View Source
1362182,"April 2, 2019",Kentucky,Covington,337 E 13th St,0,5,View Incident View Source
1360333,"March 31, 2019",Georgia,Atlanta,3041 Landrum Dr SW,1,4,View Incident View Source
1359599,"March 31, 2019",South Carolina,North Charleston,1900 block of Jacksonville Rd,0,7,View Incident View Source
1359455,"March 31, 2019",Illinois,Chicago,500 block of N Hamlin Ave,1,4,View Incident View Source
1357591,"March 28, 2019",Maryland,Baltimore,6200 block of Boston St,0,4,View Incident View Source
1355275,"March 25, 2019",Nevada,North Las Vegas,2400 block of W San Miguel St,0,5,View Incident View Source
1353714,"March 24, 2019",California,San Francisco,1300 Fillmore St,1,5,View Incident View Source
1354049,"March 24, 2019",Arizona,Phoenix,2202 W McDowell Rd,0,7,View Incident View Source
1350494,"March 19, 2019",Arizona,Phoenix,8526 N 27th Ave,2,4,View Incident View Source
1348844,"March 17, 2019",Georgia,Augusta,900 block of Broad St,0,4,View Incident View Source
