Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
1931288,"February 17, 2021",Pennsylvania,Philadelphia,5597 Old York Rd,0,8,View Incident View Source
1930463,"February 16, 2021",Florida,Saint Petersburg,2968 Emerson Ave S,3,1,View Incident View Source
1928557,"February 13, 2021",California,San Francisco,3rd St and Quesada Ave,0,6,View Incident View Source
1928594,"February 13, 2021",Indiana,Indianapolis,3800 block of N Sherman Dr,0,4,View Incident View Source
1928149,"February 13, 2021",California,Oakland,1000 block of Washington St,0,6,View Incident View Source
1928205,"February 13, 2021",North Carolina,Cary,101 Reed St,1,3,View Incident View Source
1926742,"February 11, 2021",Georgia,Columbus,2001 South Lumpkin Rd,1,4,View Incident View Source
1926701,"February 10, 2021",Georgia,Atlanta,62 Harwell Rd NW,0,4,View Incident View Source
1924892,"February 9, 2021",Texas,Houston,945 W Little York Rd,0,4,View Incident View Source
1924338,"February 9, 2021",Minnesota,Buffalo,755 Crossroads Campus Dr,1,4,View Incident View Source
1921939,"February 6, 2021",Tennessee,Murfreesboro,Ewing Blvd and West St,1,4,View Incident View Source
1923786,"February 6, 2021",Louisiana,Thibodaux,1100 block of Tiger Dr,0,4,View Incident View Source
1921768,"February 6, 2021",Illinois,Bloomingdale,250 W Schick Rd,1,5,View Incident View Source
1922354,"February 6, 2021",Washington,Tacoma,3634 E McKinley Ave,1,3,View Incident View Source
1921641,"February 5, 2021",Pennsylvania,Mohnton,360 E Wyomissing Ave,1,3,View Incident View Source
1924951,"February 5, 2021",Mississippi,Benoit,1017 Lake Bolivar Rd,3,1,View Incident View Source
1920771,"February 4, 2021",North Carolina,High Point,2912 W English Rd,2,3,View Incident View Source
1919696,"February 3, 2021",Colorado,Oak Creek,200 block of Wild Hogg Dr,3,2,View Incident View Source
1919399,"February 3, 2021",Tennessee,Memphis,800 block of Olympic St,1,3,View Incident View Source
1917918,"February 2, 2021",Florida,Fort Lauderdale (Sunrise),10100 Reflections Blvd W,3,3,View Incident View Source
1917909,"February 2, 2021",Oklahoma,Muskogee,903 Indiana St,6,1,View Incident View Source
1917661,"February 1, 2021",New York,Rochester,400 block of Lyell Avenue,1,3,View Incident View Source
1916468,"January 31, 2021",Illinois,Chicago,W Congress Pkwy and S Independence Blvd,0,4,View Incident View Source
1916374,"January 30, 2021",New York,Albany,200 block of Central Ave,1,4,View Incident View Source
1914798,"January 29, 2021",Pennsylvania,Mc Kees Rocks (Mckees Rocks),824 Island Ave,2,3,View Incident View Source
