Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
1704862,"June 14, 2020",Kentucky,Louisville,531 Franklin St,1,4,View Incident View Source
1704873,"June 14, 2020",Louisiana,Lafayette,400 block of Jefferson St,0,5,View Incident View Source
1705050,"June 14, 2020",Louisiana,Lake Charles,3945 US-90,0,4,View Incident View Source
1705346,"June 14, 2020",Louisiana,New Orleans,600 block of S Lopez St,2,2,View Incident View Source
1705355,"June 13, 2020",Arkansas,Rison,Carver St and Center St,0,4,View Incident View Source
1705440,"June 13, 2020",California,Hesperia,8100 block of Julie Ct,0,5,View Incident View Source
1704116,"June 13, 2020",Missouri,Saint Louis,3103 N Grand Blvd,2,4,View Incident View Source
1704415,"June 13, 2020",New York,Wyandanch,76 Grand Blvd,1,7,View Incident View Source
1704176,"June 13, 2020",Maryland,Baltimore,700 block of S Broadway St,0,5,View Incident View Source
1704580,"June 13, 2020",Georgia,Atlanta,69 Mason Ave NE,2,5,View Incident View Source
1704727,"June 13, 2020",District of Columbia,Washington,3100 block of Waclark Pl SE,2,5,View Incident View Source
1703509,"June 12, 2020",Pennsylvania,Philadelphia,N Broad St and Colwyn St,0,6,View Incident View Source
1704217,"June 12, 2020",New York,Bronx,E 233rd St and Bronx River Pkwy,1,3,View Incident View Source
1703985,"June 12, 2020",Texas,San Antonio,8134 Broadway St,0,8,View Incident View Source
1702276,"June 11, 2020",Virginia,Richmond,800 block of N 1st St,0,4,View Incident View Source
1702172,"June 11, 2020",District of Columbia,Washington,1200 block of Mt Olivet Rd NE,0,7,View Incident View Source
1703044,"June 11, 2020",Louisiana,Monroe,1101 Richwood Road 2,6,0,View Incident View Source
1703055,"June 11, 2020",Texas,Houston,5840 Glenmont Dr,2,4,View Incident View Source
1702372,"June 10, 2020",California,Sacramento,68th Avenue and Della Circle,1,4,View Incident View Source
1701382,"June 10, 2020",Ohio,Toledo,1100 block of Baker St,1,3,View Incident View Source
1701714,"June 10, 2020",California,Paso Robles,900 Park St,2,4,View Incident View Source
1700864,"June 9, 2020",North Carolina,Scotland Neck,E 13th St and Greenwood St,0,5,View Incident View Source
1701426,"June 9, 2020",Pennsylvania,Philadelphia,600 block N 8th St,1,6,View Incident View Source
1701491,"June 9, 2020",California,Vallejo,100 block of Cynthia Ave,2,3,View Incident View Source
1700371,"June 8, 2020",New York,Brooklyn,512 Bristol St,0,4,View Incident View Source
