Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
1725571,"July 5, 2020",Michigan,Detroit,San Juan Dr and W McNichols Rd,2,4,View Incident View Source
1725735,"July 4, 2020",South Carolina,Red Oak,,0,5,View Incident View Source
1725025,"July 4, 2020",Maryland,Temple Hills (Marlow Heights),4600 Dallas Pl,1,3,View Incident View Source
1725670,"July 4, 2020",Georgia,Atlanta,1600 block of Lakewood Ave,0,5,View Incident View Source
1725407,"July 4, 2020",Massachusetts,Lynn,134 Fayette St,1,4,View Incident View Source
1725098,"July 4, 2020",Illinois,Chicago,8300 block of S Kingston Ave,1,3,View Incident View Source
1725081,"July 4, 2020",Illinois,Chicago,6100 block of S Carpenter St,4,4,View Incident View Source
1724887,"July 4, 2020",Louisiana,Baton Rouge,11300 block of Greenwell Springs Rd,0,4,View Incident View Source
1724219,"July 4, 2020",Mississippi,Jackson,6340 Ridgewood Ct Dr,1,3,View Incident View Source
1723897,"July 3, 2020",Alabama,Birmingham (Hoover),2000 Riverchase Galleria,1,3,View Incident View Source
1724273,"July 3, 2020",Maryland,Baltimore,700 block of S Woodington Rd,0,4,View Incident View Source
1723184,"July 2, 2020",California,Delano,2100 block of Oleander St,2,3,View Incident View Source
1723352,"July 2, 2020",Massachusetts,Somerville,5 River Rd,0,4,View Incident View Source
1722839,"July 2, 2020",New Jersey,Paterson,N Main St and Jefferson St,1,4,View Incident View Source
1722142,"July 1, 2020",California,Oakland,MacArthur Fwy and 106th Ave,0,4,View Incident View Source
1729506,"July 1, 2020",Louisiana,Lake Charles,1600 block of Moss St,0,4,View Incident View Source
1721964,"June 30, 2020",Iowa,Davenport,1400 block of Pershing Ave,0,5,View Incident View Source
1720781,"June 30, 2020",Georgia,Atlanta,Parkway Dr,1,4,View Incident View Source
1721669,"June 30, 2020",Massachusetts,Boston,14 Circuit St,1,3,View Incident View Source
1720761,"June 30, 2020",Illinois,Chicago,350 W Chicago Ave,0,4,View Incident View Source
1721572,"June 30, 2020",Ohio,Dayton,3500 block of Stanford Pl,0,4,View Incident View Source
1722317,"June 30, 2020",Arkansas,Greenbrier,123 Laramie Rd,0,4,View Incident View Source
1720834,"June 29, 2020",California,Sylmar,Osborne St and Foothill Blvd,0,4,View Incident View Source
1720655,"June 29, 2020",South Dakota,Sioux Falls,902 N Prairie Ave,1,3,View Incident View Source
1719693,"June 28, 2020",Pennsylvania,Philadelphia,1900 block of E Somerset St,2,2,View Incident View Source
