Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
1635411,"March 7, 2020",Illinois,Chicago,900 block of E 79th St,0,7,View Incident View Source
1635118,"March 6, 2020",District of Columbia,Washington,6219 Dix St NE,0,6,View Incident View Source
1634128,"March 4, 2020",California,Tulare,111 W Tulare Ave,1,5,View Incident View Source
1631040,"February 29, 2020",Missouri,Kansas City,510 Westport Rd,1,4,View Incident View Source
1631831,"February 29, 2020",Colorado,Brighton,Starr Ln and County Rd 2,0,5,View Incident View Source
1629488,"February 26, 2020",Wisconsin,Milwaukee,3939 W Highland Blvd,6,0,View Incident View Source
1629042,"February 25, 2020",Illinois,Chicago,1238 E 79th St,1,4,View Incident View Source
1627335,"February 23, 2020",North Carolina,Clarkton,71 Tina Ln,3,1,View Incident View Source
1627713,"February 23, 2020",Texas,Houston,8712 Airline Dr,0,7,View Incident View Source
1625553,"February 20, 2020",Idaho,Caldwell,4321 S 10th Ave,2,3,View Incident View Source
1625787,"February 20, 2020",North Carolina,Greensboro,Martin Luther King Jr Ave and Randolph Dr,0,4,View Incident View Source
1623696,"February 17, 2020",Mississippi,Port Gibson,8027 Hwy 61,2,2,View Incident View Source
1622406,"February 16, 2020",Connecticut,Hartford,451 Franklin Ave,1,5,View Incident View Source
1622962,"February 16, 2020",Florida,Pensacola,517 W Gadsden St,1,4,View Incident View Source
1622340,"February 15, 2020",Louisiana,New Orleans,Dryades St and 2nd St,0,4,View Incident View Source
1622233,"February 15, 2020",Tennessee,Memphis,2800 block of Riverport Rd,0,7,View Incident View Source
1621821,"February 14, 2020",Illinois,Chicago,6500 block of S King Dr,0,6,View Incident View Source
1619064,"February 10, 2020",Delaware,Dover,200 block of W Reed St,1,4,View Incident View Source
1616964,"February 8, 2020",Texas,Houston,1000 block of Calvin St,1,3,View Incident View Source
1615155,"February 5, 2020",Indiana,Indianapolis,4100 block of Shady Oak Dr,4,0,View Incident View Source
1613020,"February 3, 2020",Maine,Machias,323 Kennebec Rd,3,1,View Incident View Source
1612716,"February 3, 2020",California,Lebec,8968 Grapevine Rd,1,5,View Incident View Source
1612597,"February 1, 2020",Mississippi,Philadelphia,257 W Beacon St,0,4,View Incident View Source
1611563,"January 31, 2020",California,Delano,Hiett Ave and County Line Rd,1,4,View Incident View Source
1610782,"January 31, 2020",Louisiana,Shreveport,2000 Grimmett Dr,0,4,View Incident View Source
