Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
1525476,"October 12, 2019",Illinois,Chicago,6733 W Irving Park Rd,5,0,View Incident View Source
1525408,"October 12, 2019",Pennsylvania,Philadelphia,700 block of W Russell St,1,3,View Incident View Source
1525628,"October 12, 2019",Maryland,Baltimore,800 block of W Lexington St,1,3,View Incident View Source
1525265,"October 12, 2019",Michigan,Eastpointe,15163 E 10 Mile Rd,1,5,View Incident View Source
1523606,"October 10, 2019",Florida,Tampa,5410 N Falkenburg Rd,2,2,View Incident View Source
1524264,"October 10, 2019",Pennsylvania,Philadelphia,900 block of S 5th St,0,5,View Incident View Source
1522979,"October 9, 2019",Massachusetts,Lowell,149 Ennell Street,0,5,View Incident View Source
1523204,"October 9, 2019",Maryland,Baltimore,1600 block of W North Ave,1,3,View Incident View Source
1521226,"October 7, 2019",Massachusetts,Abington,135 Centre Ave,5,0,View Incident View Source
1520425,"October 6, 2019",Indiana,Evansville,1127 Chestnut St,0,5,View Incident View Source
1520499,"October 6, 2019",Colorado,Denver,7100 block of Ruth Way,0,4,View Incident View Source
1520330,"October 6, 2019",Kansas,Kansas City,1013 Central Ave,4,5,View Incident View Source
1520547,"October 5, 2019",Missouri,Saint Louis,10035 Crown Point Dr,0,5,View Incident View Source
1519090,"October 3, 2019",North Carolina,Roxboro,700 South Foushee St,1,3,View Incident View Source
1518859,"October 3, 2019",Missouri,Marshall,S Olson Ave,1,3,View Incident View Source
1517804,"October 1, 2019",Missouri,Saint Louis,Leonor K. Sullivan Blvd and Poplar St,0,4,View Incident View Source
1515312,"September 29, 2019",Illinois,Round Lake (Round Lake Park),500 block of Fairlawn Ave,1,3,View Incident View Source
1515242,"September 29, 2019",Wisconsin,Milwaukee,1500 block of N 29th St,0,4,View Incident View Source
1515128,"September 29, 2019",Florida,Jacksonville,2200 block of Clemente Dr,0,4,View Incident View Source
1517360,"September 29, 2019",Kansas,Claflin,1500 block of NE 100th Rd,0,4,View Incident View Source
1515327,"September 29, 2019",Texas,Beaumont,4100 block of Highland Ave,4,0,View Incident View Source
1511999,"September 24, 2019",Illinois,Chicago,2000 block of South Hoyne Ave,1,3,View Incident View Source
1510411,"September 23, 2019",Indiana,Gary,1600 block of Connecticut St,2,2,View Incident View Source
1509721,"September 22, 2019",Missouri,Kansas City,2111 Television Plaza,0,5,View Incident View Source
1509411,"September 21, 2019",Louisiana,New Orleans,Poland Ave and St. Claude Ave,0,4,View Incident View Source
