Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
693307,"November 4, 2016",Pennsylvania,Philadelphia,5451 Springfield Ave,0,4,View Incident View Source
692020,"November 3, 2016",Illinois,Chicago,8000 block of S Shore Dr,2,2,View Incident View Source
692315,"November 3, 2016",New Jersey,Orange,234 Cleveland Street,2,2,View Incident View Source
692025,"November 2, 2016",Arkansas,Little Rock,2111 Bragg Street,1,4,View Incident View Source
691113,"November 1, 2016",Tennessee,Memphis,5200 block of Zodiac Rd,1,5,View Incident View Source
689518,"October 31, 2016",Louisiana,Shreveport,700 Block of W 68th St,0,4,View Incident View Source
688979,"October 30, 2016",Ohio,Toledo,742 Junction Ave,0,4,View Incident View Source
689020,"October 30, 2016",Maryland,Capitol Heights,6862 Walker Mill Rd,3,3,View Incident View Source
688841,"October 30, 2016",New York,New York (Manhattan),135 Ridge Street,0,4,View Incident View Source
688577,"October 30, 2016",New York,Newburgh,119 First Street,2,5,View Incident View Source
688592,"October 30, 2016",Texas,San Antonio,2900 block of Aspen Meadow,0,5,View Incident View Source
689009,"October 29, 2016",California,Los Angeles,1600 block of Century Boulevard,0,5,View Incident View Source
687940,"October 29, 2016",Ohio,Dayton,2010 Cornell Ridge Dr,1,3,View Incident View Source
688210,"October 29, 2016",California,Riverside,3500 block of Madison Street,0,4,View Incident View Source
688429,"October 28, 2016",Mississippi,Jackson,200 block of Lorenz Blvd,0,6,View Incident View Source
687375,"October 28, 2016",Florida,Miami Gardens,Northwest 173rd Terrace and 27th Avenue,0,4,View Incident View Source
686312,"October 27, 2016",Georgia,Jackson,600 block of Moccasin Gap Road,4,0,View Incident View Source
685379,"October 25, 2016",Ohio,Dayton,3300 block of Riverside Dr,1,3,View Incident View Source
684130,"October 25, 2016",Virginia,Roanoke,830 Campbell Avenue Southeast,2,3,View Incident View Source
683142,"October 23, 2016",Oklahoma,Wellston,Highway 66 and N 3310 Rd,1,5,View Incident View Source
682298,"October 22, 2016",California,Oakland,77th and Bancroft Avenues,0,7,View Incident View Source
679290,"October 18, 2016",California,San Francisco,325 La Grande Ave,0,4,View Incident View Source
678438,"October 17, 2016",Illinois,Chicago (Englewood),6700 block of South Winchester,1,4,View Incident View Source
677293,"October 15, 2016",Alabama,Mobile,1800 block of St Stephens Road,0,5,View Incident View Source
676686,"October 15, 2016",Illinois,Rockford,7801 East State St,1,5,View Incident View Source
