Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
986816,"November 12, 2017",Georgia,Atlanta,50 Lower Alabama St,2,2,View Incident View Source
985582,"November 11, 2017",Texas,Dallas,2532 Martin Luther King Jr Blvd,1,3,View Incident View Source
985832,"November 11, 2017",North Carolina,Fayetteville,2835 Bragg Blvd,1,5,View Incident View Source
986092,"November 11, 2017",Louisiana,New Orleans,Forstall St and Burgundy St,1,5,View Incident View Source
984822,"November 10, 2017",Ohio,Dayton (Trotwood),193 Olive Rd,0,4,View Incident View Source
984455,"November 9, 2017",Pennsylvania,Philadelphia,1800 block of Ringgold,0,4,View Incident View Source
980577,"November 5, 2017",Texas,Sutherland Springs,216 4th St,27,20,View Incident View Source
980269,"November 4, 2017",Texas,Austin,N Lamar Blvd and Masterson Pass,0,4,View Incident View Source
980192,"November 4, 2017",Ohio,Youngstown,2810 Market St,0,4,View Incident View Source
980060,"November 4, 2017",California,Santa Monica,1515 Ocean Avenue,1,3,View Incident View Source
979651,"November 3, 2017",Minnesota,Minneapolis,10th Ave S and E 24th St,0,4,View Incident View Source
980258,"November 3, 2017",California,Gardena,E 163rd St and S Main St,0,4,View Incident View Source
980004,"November 3, 2017",New York,Buffalo,147 Roosevelt Ave,0,4,View Incident View Source
980401,"November 3, 2017",Louisiana,Lacombe,27600 block of Mirmar Street,1,4,View Incident View Source
975600,"October 29, 2017",Texas,Austin,5500 block of Ave F,1,3,View Incident View Source
975817,"October 28, 2017",Ohio,Toledo,1327 N Huron St,0,4,View Incident View Source
974704,"October 28, 2017",Virginia,Petersburg,N Sycamore St and Franklin,1,3,View Incident View Source
974051,"October 27, 2017",Kentucky,Louisville,1716 Prentice St,0,6,View Incident View Source
974411,"October 27, 2017",California,San Francisco,1100 block of Fillmore,0,4,View Incident View Source
966895,"October 23, 2017",California,Clearlake Oaks,13000 block of Anchor Village,2,3,View Incident View Source
966153,"October 22, 2017",Connecticut,Hartford,Wethersfield Avenue and Elliott Street,0,4,View Incident View Source
966178,"October 22, 2017",Alabama,Lanett,1606 19th St Sw,2,7,View Incident View Source
965066,"October 21, 2017",Florida,Tampa,400 block of E Nordica St,0,4,View Incident View Source
965077,"October 21, 2017",Florida,Jacksonville,164 E Eubanks St,0,4,View Incident View Source
965756,"October 21, 2017",Tennessee,Nashville,1277 12th Ave S,0,4,View Incident View Source
