Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
858877,"June 2, 2017",California,Los Angeles,89th St and Broadway,1,3,View Incident View Source
858378,"June 2, 2017",Texas,Laredo,5301 McPherson Rd,2,3,View Incident View Source
857443,"June 1, 2017",Missouri,Saint Louis,Beacon Ave and Lillian Ave,3,1,View Incident View Source
855764,"May 30, 2017",Ohio,Middletown,1200 Elliott Dr,1,3,View Incident View Source
855113,"May 29, 2017",Kentucky,Louisville,231 Witherspoon St,1,3,View Incident View Source
853901,"May 28, 2017",Alabama,Phenix City,100 block of 6th Street South,0,12,View Incident View Source
853796,"May 28, 2017",New Jersey,Paterson,86 Main Street,1,5,View Incident View Source
853920,"May 28, 2017",Mississippi,Moss Point,6103 Hwy. 63,0,5,View Incident View Source
853032,"May 27, 2017",New York,New York (Manhattan),318 W 14th St,0,4,View Incident View Source
853119,"May 27, 2017",District of Columbia,Washington,100 block of Q St NW,1,7,View Incident View Source
853756,"May 27, 2017",Mississippi,Bogue Chitto,2871 Lee Dr,8,1,View Incident View Source
852676,"May 26, 2017",Florida,Miami,2730 NW 167th St,0,4,View Incident View Source
848680,"May 21, 2017",Iowa,Des Moines,4300 Beaver Dr,1,3,View Incident View Source
849215,"May 21, 2017",Arizona,Mesa,441 N Val Vista Dr,0,4,View Incident View Source
848292,"May 20, 2017",Pennsylvania,Philadelphia,2100 block of W Huntingdon St,0,10,View Incident View Source
845364,"May 16, 2017",South Carolina,Ruffin,21785 Lowcountry Hwy,3,1,View Incident View Source
843078,"May 14, 2017",Arkansas,Jonesboro,311 S Main St,1,6,View Incident View Source
843045,"May 14, 2017",Illinois,Dolton,14112 Chicago Road,0,5,View Incident View Source
843172,"May 14, 2017",Florida,Avon Park,Hal McRae Blvd and Delaney Ave,0,5,View Incident View Source
843590,"May 14, 2017",Texas,Fort Worth,8600 block of Calmont Ave,0,4,View Incident View Source
840339,"May 10, 2017",New Jersey,Trenton,300 block of Centre St,1,3,View Incident View Source
839846,"May 9, 2017",Kansas,Kansas City,1900 block of S. Boeke,3,1,View Incident View Source
838272,"May 7, 2017",Illinois,Chicago,2600 block of 46th Pl,2,8,View Incident View Source
835961,"May 4, 2017",Michigan,Flint,600 block of Copeman Boulevard,1,3,View Incident View Source
834832,"May 2, 2017",Florida,Jacksonville,1566 West 24th Street,1,3,View Incident View Source
